#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : #Series = 2, Group = 1Description = Created on 1/30/2019,2:56:11 PM		Spectrum@IST : Series = 2, Group #= 1Description = Created on 1/30/2019,2:53:46 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
651.0082156	1.70E-10	651.0082156	1.52E-02	651.0082156	2E-10
651.0151167	1.70E-10	651.0151167	1.53E-02	651.0151167	2E-10
651.0220177	1.80E-10	651.0220177	1.53E-02	651.0220177	2.1E-10
651.0289188	1.80E-10	651.0289188	1.54E-02	651.0289188	2.1E-10
651.0358199	1.80E-10	651.0358199	1.55E-02	651.0358199	2.1E-10
651.042721	1.80E-10	651.042721	1.57E-02	651.042721	2.1E-10
651.0496221	1.80E-10	651.0496221	1.58E-02	651.0496221	2.1E-10
651.0565232	1.80E-10	651.0565232	1.59E-02	651.0565232	2.2E-10
651.0634243	1.80E-10	651.0634243	1.61E-02	651.0634243	2.2E-10
651.0703253	1.90E-10	651.0703253	1.62E-02	651.0703253	2.2E-10
651.0772264	1.90E-10	651.0772264	1.64E-02	651.0772264	2.2E-10
651.0841275	1.90E-10	651.0841275	1.66E-02	651.0841275	2.2E-10
651.0910286	1.90E-10	651.0910286	1.68E-02	651.0910286	2.3E-10
651.0979297	1.90E-10	651.0979297	1.70E-02	651.0979297	2.3E-10
651.1048308	1.90E-10	651.1048308	1.72E-02	651.1048308	2.3E-10
651.1117318	2.00E-10	651.1117318	1.74E-02	651.1117318	2.3E-10
651.1186329	2.00E-10	651.1186329	1.77E-02	651.1186329	2.3E-10
651.125534	2.00E-10	651.125534	1.79E-02	651.125534	2.4E-10
651.1324351	2.00E-10	651.1324351	1.81E-02	651.1324351	2.4E-10
651.1393362	2.00E-10	651.1393362	1.83E-02	651.1393362	2.4E-10
651.1462373	2.00E-10	651.1462373	1.85E-02	651.1462373	2.4E-10
651.1531384	2.10E-10	651.1531384	1.87E-02	651.1531384	2.4E-10
651.1600394	2.10E-10	651.1600394	1.89E-02	651.1600394	2.5E-10
651.1669405	2.10E-10	651.1669405	1.91E-02	651.1669405	2.5E-10
651.1738416	2.10E-10	651.1738416	1.92E-02	651.1738416	2.5E-10
651.1807427	2.10E-10	651.1807427	1.93E-02	651.1807427	2.5E-10
651.1876438	2.20E-10	651.1876438	1.94E-02	651.1876438	2.6E-10
651.1945449	2.20E-10	651.1945449	1.95E-02	651.1945449	2.6E-10
651.2014459	2.20E-10	651.2014459	1.96E-02	651.2014459	2.6E-10
651.208347	2.20E-10	651.208347	1.97E-02	651.208347	2.6E-10
651.2152481	2.20E-10	651.2152481	1.97E-02	651.2152481	2.7E-10
651.2221492	2.30E-10	651.2221492	1.97E-02	651.2221492	2.7E-10
651.2290503	2.30E-10	651.2290503	1.98E-02	651.2290503	2.7E-10
651.2359514	2.30E-10	651.2359514	1.98E-02	651.2359514	2.7E-10
651.2428524	2.30E-10	651.2428524	1.97E-02	651.2428524	2.8E-10
